Participant,Block,,Trial,,
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,1289
235367,4,"Black People/Bad,White People/Good",White People/Good,correct,627
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,1740
235367,4,"Black People/Bad,White People/Good",White People/Good,correct,1578
235367,4,"Black People/Bad,White People/Good",White People/Good,correct,876
235367,4,"Black People/Bad,White People/Good",White People/Good,incorrect,1376
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,1571
235367,4,"Black People/Bad,White People/Good",White People/Good,correct,1356
235367,4,"Black People/Bad,White People/Good",White People/Good,correct,807
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,1092
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,854
235367,4,"Black People/Bad,White People/Good",White People/Good,correct,1886
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,990
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,1006
235367,4,"Black People/Bad,White People/Good",White People/Good,correct,581
235367,4,"Black People/Bad,White People/Good",White People/Good,correct,724
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,791
235367,4,"Black People/Bad,White People/Good",White People/Good,correct,628
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,921
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,786
235367,4,"Black People/Bad,White People/Good",White People/Good,correct,578
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,643
235367,4,"Black People/Bad,White People/Good",White People/Good,correct,1777
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,1195
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,725
235367,4,"Black People/Bad,White People/Good",White People/Good,correct,627
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,628
235367,4,"Black People/Bad,White People/Good",White People/Good,correct,927
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,597
235367,4,"Black People/Bad,White People/Good",Black People/Bad,correct,634
235367,5,"White People,Black People",White People,correct,1343
235367,5,"White People,Black People",Black People,correct,581
235367,5,"White People,Black People",White People,correct,580
235367,5,"White People,Black People",Black People,correct,498
235367,5,"White People,Black People",White People,correct,748
235367,5,"White People,Black People",Black People,correct,629
235367,5,"White People,Black People",White People,correct,560
235367,5,"White People,Black People",Black People,correct,613
235367,5,"White People,Black People",White People,correct,595
235367,5,"White People,Black People",White People,correct,568
235367,5,"White People,Black People",White People,correct,590
235367,5,"White People,Black People",Black People,correct,618
235367,5,"White People,Black People",White People,correct,794
235367,5,"White People,Black People",White People,correct,605
235367,5,"White People,Black People",Black People,correct,598
235367,5,"White People,Black People",White People,correct,774
235367,5,"White People,Black People",White People,correct,1571
235367,5,"White People,Black People",Black People,correct,555
235367,5,"White People,Black People",Black People,correct,1043
235367,5,"White People,Black People",White People,correct,503
235367,5,"White People,Black People",Black People,correct,655
235367,5,"White People,Black People",White People,correct,501
235367,5,"White People,Black People",Black People,correct,646
235367,5,"White People,Black People",Black People,correct,444
235367,5,"White People,Black People",Black People,correct,819
235367,5,"White People,Black People",Black People,correct,480
235367,5,"White People,Black People",White People,correct,591
235367,5,"White People,Black People",Black People,correct,578
235367,5,"White People,Black People",White People,correct,645
235367,5,"White People,Black People",Black People,correct,552
235367,5,"White People,Black People",Black People,correct,592
235367,5,"White People,Black People",Black People,correct,459
235367,5,"White People,Black People",White People,correct,535
235367,5,"White People,Black People",Black People,correct,809
235367,5,"White People,Black People",Black People,correct,779
235367,5,"White People,Black People",White People,correct,700
235367,5,"White People,Black People",White People,incorrect,1189
235367,5,"White People,Black People",White People,correct,763
235367,5,"White People,Black People",Black People,correct,676
235367,5,"White People,Black People",White People,correct,457
235367,6,"White People/Bad,Black People/Good",Black People/Good,correct,1246
235367,6,"White People/Bad,Black People/Good",White People/Bad,correct,2178
235367,6,"White People/Bad,Black People/Good",Black People/Good,correct,1927
235367,6,"White People/Bad,Black People/Good",Black People/Good,correct,3083
235367,6,"White People/Bad,Black People/Good",Black People/Good,correct,2601
235367,6,"White People/Bad,Black People/Good",Black People/Good,correct,1856
235367,6,"White People/Bad,Black People/Good",Black People/Good,correct,1088
235367,6,"White People/Bad,Black People/Good",Black People/Good,correct,2648
235367,6,"White People/Bad,Black People/Good",White People/Bad,correct,596
235367,6,"White People/Bad,Black People/Good",White People/Bad,correct,1463
235367,6,"White People/Bad,Black People/Good",White People/Bad,correct,878
235367,6,"White People/Bad,Black People/Good",White People/Bad,correct,1067
235367,6,"White People/Bad,Black People/Good",Black People/Good,correct,666
235367,6,"White People/Bad,Black People/Good",Black People/Good,correct,903
235367,6,"White People/Bad,Black People/Good",Black People/Good,correct,882
235367,6,"White People/Bad,Black People/Good",White People/Bad,correct,774
235367,6,"White People/Bad,Black People/Good",White People/Bad,correct,641
235367,6,"White People/Bad,Black People/Good",White People/Bad,correct,596
235367,6,"White People/Bad,Black People/Good",White People/Bad,correct,720
235367,6,"White People/Bad,Black People/Good",White People/Bad,correct,639
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,5052
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,802
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,689
235367,7,"White People/Bad,Black People/Good",Black People/Good,incorrect,1318
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,1132
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,1806
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,644
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,1634
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,529
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,967
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,860
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,967
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,1398
235367,7,"White People/Bad,Black People/Good",White People/Bad,incorrect,2859
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,862
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,2944
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,1520
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,1117
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,584
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,581
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,682
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,2072
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,599
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,605
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,642
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,794
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,1002
235367,7,"White People/Bad,Black People/Good",Black People/Good,incorrect,1174
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,1360
235367,7,"White People/Bad,Black People/Good",White People/Bad,incorrect,3397
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,3168
235367,7,"White People/Bad,Black People/Good",Black People/Good,incorrect,1470
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,2178
235367,7,"White People/Bad,Black People/Good",White People/Bad,incorrect,1987
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,2093
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,1685
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,4049
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,4209
235367,7,"White People/Bad,Black People/Good",Black People/Good,correct,597
235367,7,"White People/Bad,Black People/Good",White People/Bad,correct,875
238241,1,"White People,Black People",White People,correct,1944
238241,1,"White People,Black People",White People,correct,6541
238241,1,"White People,Black People",White People,correct,2115
238241,1,"White People,Black People",Black People,correct,835
238241,1,"White People,Black People",White People,correct,551
238241,1,"White People,Black People",White People,correct,753
238241,1,"White People,Black People",Black People,correct,511
238241,1,"White People,Black People",White People,correct,526
238241,1,"White People,Black People",White People,correct,627
238241,1,"White People,Black People",White People,correct,558
238241,1,"White People,Black People",Black People,correct,596
238241,1,"White People,Black People",Black People,correct,675
238241,1,"White People,Black People",Black People,correct,630
238241,1,"White People,Black People",Black People,correct,702
238241,1,"White People,Black People",White People,correct,634
238241,1,"White People,Black People",Black People,correct,591
238241,1,"White People,Black People",White People,correct,594
238241,1,"White People,Black People",Black People,correct,571
238241,1,"White People,Black People",Black People,correct,597
238241,1,"White People,Black People",Black People,correct,584
238241,2,"Bad,Good",Good,correct,794
238241,2,"Bad,Good",Good,correct,1910
238241,2,"Bad,Good",Good,correct,740
238241,2,"Bad,Good",Good,correct,869
238241,2,"Bad,Good",Good,correct,664
238241,2,"Bad,Good",Good,correct,685
238241,2,"Bad,Good",Bad,correct,711
238241,2,"Bad,Good",Bad,correct,653
238241,2,"Bad,Good",Good,correct,695
238241,2,"Bad,Good",Bad,correct,882
238241,2,"Bad,Good",Good,correct,686
238241,2,"Bad,Good",Bad,correct,788
238241,2,"Bad,Good",Bad,correct,690
238241,2,"Bad,Good",Good,correct,694
238241,2,"Bad,Good",Good,correct,825
238241,2,"Bad,Good",Bad,correct,676
238241,2,"Bad,Good",Bad,correct,618
238241,2,"Bad,Good",Bad,incorrect,1710
238241,2,"Bad,Good",Bad,correct,1837
238241,2,"Bad,Good",Bad,correct,901
238241,3,"White People/Bad,Black People/Good",Black People/Good,correct,1383
238241,3,"White People/Bad,Black People/Good",White People/Bad,correct,1200
238241,3,"White People/Bad,Black People/Good",Black People/Good,correct,1129
238241,3,"White People/Bad,Black People/Good",Black People/Good,correct,1039
238241,3,"White People/Bad,Black People/Good",White People/Bad,correct,884
238241,3,"White People/Bad,Black People/Good",White People/Bad,incorrect,1456
238241,3,"White People/Bad,Black People/Good",Black People/Good,correct,1587
238241,3,"White People/Bad,Black People/Good",Black People/Good,correct,992
238241,3,"White People/Bad,Black People/Good",White People/Bad,correct,1512
238241,3,"White People/Bad,Black People/Good",White People/Bad,correct,906
238241,3,"White People/Bad,Black People/Good",Black People/Good,correct,2372
238241,3,"White People/Bad,Black People/Good",White People/Bad,correct,1229
238241,3,"White People/Bad,Black People/Good",White People/Bad,correct,882
238241,3,"White People/Bad,Black People/Good",White People/Bad,correct,630
